company,name,title,reports_to,org_status,image_src
netflix,Ignacio Contreras Pizarro,Senior Researcher,Bao Ngo,6,https://cdn.theorg.com/42772fcc-16f2-4281-9875-4c8e54e36901_thumb.jpg
tesla,J. Daniel Fuster,Cybertruck - BIW Process Engineering Manager,Ralf Gomm,5,https://cdn.theorg.com/cb8dfe13-922d-4598-ad96-f1b774cd0a21_thumb.jpg
microsoft,Loretto Kane,"Director, Global Events / Senior Executive Producer",Jared Spataro,4,https://cdn.theorg.com/5ca134ac-2dfa-470a-8743-f110463a217d_thumb.jpg
google,Shivendra Singh,Program Manager - Trade Compliance Sr. Operations,Joe Whalen,6,https://cdn.theorg.com/e6fb54b1-8273-46c9-9e44-8106cb9d77d7_thumb.jpg
apple,Anand Lodha,Senior Global Supply Manager - Manufacturing Design Group,Rob York,4,https://cdn.theorg.com/5cfe25e1-2f2b-4481-9ea9-1a21773480d6_thumb.jpg
stripe,Eugenia Dellapenna,Engineering Manager,Aitor Guevara,5,https://cdn.theorg.com/55ab3fe0-c5d4-4f86-a020-48a5e09f5fda_thumb.jpg
google,Jenna Lerner,"Manager, Commerce",Egan Brinkman,4,https://cdn.theorg.com/8c679967-2c0b-447e-8db6-933169867aa7_thumb.jpg
disney,Laura Scott,"Director, Corporate Citizenship, EMEA",David Jefferson,4,
meta,Raphael Grignani,"Vp, Head Of Design Messenger",Breanne Rotelli,6,https://cdn.theorg.com/ea577efb-7748-4ace-ad5e-20877b63fcee_thumb.jpg
disney,Ron Howl,Account Manager,Jessica Kam-Engle,4,
amazon,Kommy Weldemariam,"Director Of Sustainability Science And Innovation, Worldwide",Rohit Prasad,3,https://cdn.theorg.com/e8a02843-0105-4b3a-a2ab-3dc74c99a85f_thumb.jpg
apple,Jared Gosler,Senior Director of WW Marketing Communications,Tor Myhren,4,https://cdn.theorg.com/ee4aacbb-5080-4fbf-b6c8-dfe22d10bc68_thumb.jpg
google,Sagel T.,"People Operations Engagement Program Manager, Office Of The Chief People Officer",Alayjah Watson Traore,6,https://cdn.theorg.com/9410a142-f11e-49e8-ad81-6c1ad691ef62_thumb.jpg
disney,Justin Erdman,"Head Of Partnerships, Disney+ Canada",Lylle Breier,4,https://cdn.theorg.com/da0f4ade-e11b-42d0-bca4-7856d55c9a18_thumb.jpg
disney,Jan Koeppen,"President, EMEA",Robert A. Iger,2,https://cdn.theorg.com/82f9149d-099a-4ad1-8c4f-7b804b7f829b_thumb.jpg
amazon,Srikar Sudarsan Baskara,Data Engineering Manager,Vijay Sen,5,https://cdn.theorg.com/57d248fe-c005-46fb-b6ed-6040b2b9b47a_thumb.jpg
meta,Ning Li,"Vice President Of Engineering, Meta AI",Vipul Deokar,6,
nike,Alexander Dedman,Senior Design Director,John Hoke,4,https://cdn.theorg.com/b65fa586-13c3-4e6d-a7d4-9cef72523dea_thumb.jpg
meta,Arielle Barrow,"Business Operations & Enablement Lead, North America",Alvin Bowles,6,https://cdn.theorg.com/11a1f596-a054-4d93-b113-49050f3dedca_thumb.jpg
amazon,Brett Petersel,Social Marketing Operations,Phil Christer,5,https://cdn.theorg.com/59871d5d-e1eb-42fc-9169-485f545d7498_thumb.jpg
google,Tzahi Zilbershtein,Head Of Engineering,Elmer Peng,6,https://cdn.theorg.com/4d50f686-456d-431d-af26-26b32546e24f_thumb.jpg
apple,Elena Segal,Global Senior Director of Music Publishing,Oliver Schusser,4,https://cdn.theorg.com/e5539d37-fedc-41bf-8a1f-7e23ec681cb0_thumb.jpg
stripe,Katie Dill,Head of Design,William Gaybrick,4,https://cdn.theorg.com/16f0cad9-709b-4c3b-b0ba-941313b7c823_thumb.jpg
disney,Karin Gilford,"SVP & GM, Movies Anywhere",Diego Londono,4,https://cdn.theorg.com/e3c8b207-855f-45cb-95df-963eac5aeebf_thumb.jpg
tesla,Rahul Khandur Bhanuprakash,Senior Energy Trading Analyst,Vineet Mehta,7,
disney,Bruce Vaughn,"Chief Creative Officer, Walt Disney Imagineering",Barbara Bouza,3,https://cdn.theorg.com/3287e542-b2a0-4a95-93e6-caf0c23b86c0_thumb.jpg
stripe,Kailey Stockenbojer,Corporate Finance & Strategy,Matt Ziegler,5,https://cdn.theorg.com/e6f9c83c-a71b-43de-b6d4-e196bad81732_thumb.jpg
stripe,Betsi Brouse,Head Of People M&a,Robert McIntosh,4,https://cdn.theorg.com/d4959050-006d-472a-9134-da9afbb4d94b_thumb.jpg
google,Ramya Sampath,Engineering Manager - Google Photos And Google One,Yu Liu,5,https://cdn.theorg.com/ccba3a60-51a4-4cb2-b269-2b8acc87f55c_thumb.jpg
meta,Sammy M.,Sr. Technical Recruiter - SWE,Rima Akras,7,https://cdn.theorg.com/cb5821a5-9069-4724-9287-f0adae264782_thumb.jpg
netflix,Laura Faulkner,Pan-emea Events Lead,James Foster,4,https://cdn.theorg.com/b11c1946-02ab-41a5-ac1e-f3c2c84ada10_thumb.jpg
netflix,Manuel Román Cantón,Senior Director Marketing At Netflix - Spain & Portugal,James Foster,4,https://cdn.theorg.com/94f1637b-5ec1-4631-a4c3-035e4a6e279c_thumb.jpg
microsoft,Sergey Shantyr,Principal IT Manager,Ali Akgun,4,
apple,Sjoerd Gehring,Head Of Recruiting,Kym Marker-Ok,4,https://cdn.theorg.com/4ed573fc-4a14-48e6-8379-744e01ed752e_thumb.jpg
tesla,Abouzar Abbaspour,Senior Data Engineer,Srikanth Kotipalli,7,https://cdn.theorg.com/094f320c-f6cf-4ec4-9c79-9ac0631f378a_thumb.jpg
disney,Colin Strause,Group Executive (Africa) and Regional Director,John Gelke,4,https://cdn.theorg.com/8f09c521-d433-42cc-8a2a-16b6b4644c18_thumb.jpg
disney,Joe Rice,"SVP Media, Engagement & Experience Platform Product",Ed Kim,4,https://cdn.theorg.com/c4042e3f-bee8-4812-bb0c-c898171febe6_thumb.jpg
google,Chingwen Chang,Design Verification Lead,Ivy Ross,4,
amazon,Mark Hoffman,"VP, Associate General Counsel, Corporate & Securities & Legal COO",David A. Zapolsky,3,https://cdn.theorg.com/a37703a1-0578-49a4-aca2-45a361e4b97d_thumb.jpg
google,Nic Hepton,Senior Director & Global Head Of Talent Engagement,Ola Fadipe,6,
amazon,Nairan Zhang,Software Development Manager,Anand Rathi,5,https://cdn.theorg.com/d19c1d5f-4e6e-4984-9e6f-8ce82d6dd50e_thumb.jpg
amazon,Suju Rajan,"Director, Applied Science - Sponsored Products",Rohit Prasad,3,
amazon,Punit Mohatta,Senior Security Engineer,Srinivas Gopalan,6,https://cdn.theorg.com/48d5a1e8-74c8-492b-9b8e-c3ef7c72b2da_thumb.jpg
amazon,Ameneh Emrani,Director Of Product Management - Fashion & Fitness,Rohan Oommen,6,https://cdn.theorg.com/3b6e96b9-5f74-4fbd-9a20-d2c33a8141d5_thumb.jpg
meta,Maria Turay,Global Senior HR Business Partner,Karin Garblik,6,https://cdn.theorg.com/7c0b9bfd-5c42-4d5b-bf14-174b351047d6_thumb.jpg
google,Pavel Dournov,Principal Engineer,Chuck Wu,5,https://cdn.theorg.com/917af6aa-d222-4a62-a147-9b3af551da49_thumb.jpg
stripe,Clara Liang,Head Of Global Strategic Operations,John Collison,4,https://cdn.theorg.com/00ea65da-2ba0-4b9a-83c6-df5f2a5c3c03_thumb.jpg
disney,Whitney D. McGowan,"Director, Social Media & Influencer Partnerships @ Onyx Collective",Joe Ortiz,5,https://cdn.theorg.com/71498bef-f6da-45d2-948e-47d50025b12c_thumb.jpg
tesla,Bradley Ouzts,Senior Recruiter,Andrea Ripamonti,6,
nike,Shawn Davis,VP Of Enterprise Data Science,Emily White,4,
amazon,Taraneh Taghavi,Applied Science Manager- Alexa AI,Vasi Philomin,4,https://cdn.theorg.com/7e9715bd-111b-41c6-94b0-bdc3cc2afc94_thumb.jpg
apple,Victor Yin,Director of Mac & Ipad Display Engineering,Wei Chen,4,https://cdn.theorg.com/40a5ff18-579a-437b-bfc9-68edcbce98dc_thumb.jpg
tesla,Evangeline Gnanaraj,Senior Product Engineer,Naga Alla,5,
disney,Paweł Mrugacz,Director Of Studio & Integrated Marketing CEE & CIS,Rita Ferro,4,https://cdn.theorg.com/70e9d09f-b3ea-4f71-9702-a5ea3090b873_thumb.jpg
microsoft,Joe Gura,"Director, Global Partner Enablement",Giovanni Mezgec,5,https://cdn.theorg.com/43690a27-33b3-4bd7-ac32-f4d85679e80f_thumb.jpg
nike,Reggie Saunders,"VP, Entertainment Marketing, Jordan Brand",Heidi O’Neill,3,
tesla,Dalton Myas,"Senior Technical Program Manager, Launch & Strategy",Charlie Haley,5,
nike,Todd Underwood,Senior Software Engineer - Contract,Angie Eastman-Aytes,7,https://cdn.theorg.com/65ca8416-1aaa-4d9b-be65-e6bfcf2d36df_thumb.jpg
stripe,Saoirse Fahey,Head Of Global Finance And Strategy,Steffan Tomlinson,4,https://cdn.theorg.com/a8730aac-80df-46ce-aeb9-7c39a3cd835a_thumb.jpg
microsoft,Paulo Arruda,Technical Director - Cybersecurity And Compliance,Edna Conway,4,https://cdn.theorg.com/a1563321-904f-47ab-8969-411f1ae8a8e4_thumb.jpg
apple,Diana Gonzalez,SMB And Carrier Corp Sales Lead,Mike Fenger,3,https://cdn.theorg.com/abffebcb-49e9-40ea-bcd4-11369dd057af_thumb.jpg
google,Shaena Heintz,"Director, Google Cloud",Yun Freund,4,https://cdn.theorg.com/c48e2155-3f0d-4643-8393-7a7946f25cff_thumb.jpg
disney,Mike Layoung,Manager,Mahesh Samat,4,
tesla,Michele Ne+,Supply Chain Manager - Power Distribution / Electronics / Battery,Roshan Thomas,5,https://cdn.theorg.com/83502995-4847-4a2c-98a5-72715a65112c_thumb.jpg
disney,Terence Ferrant,Director Of Programming Insights @ Disney+,Sally Conner,6,https://cdn.theorg.com/d7ace519-bd4f-410a-9216-fd100634bab1_thumb.jpg
stripe,Ridhima Chhabra,Recruiter (apac),Starley Varghese,5,https://cdn.theorg.com/cc9c6d10-90e7-49d5-8248-c70036275b21_thumb.jpg
meta,Surabhi Prahalad,"Engineering Manager, Payments & Fintech",Vipul Deokar,6,https://cdn.theorg.com/949943c7-dc7f-45b1-a000-a26b0d694236_thumb.jpg
meta,Alex Schultz,"VP, Analytics & CMO",Javier Olivan,4,https://cdn.theorg.com/fead2bfe-dae2-48c2-bfbf-ab7fb4681dd2_thumb.jpg
stripe,Pablo Cordero,Data Scientist,Carter Lin,7,https://cdn.theorg.com/d757d872-35a2-41bd-9870-fdcf98b617d4_thumb.jpg
apple,Manjulika Bajpai,Systems Quality Manager,Mittal Kothari,5,https://cdn.theorg.com/ecdeeead-52b4-4db8-bea5-498d48fd513d_thumb.jpg
nike,Chris Bennett,"Senior Director, Nike Global Running",Jesse P. Stollak,4,
stripe,Vishal Melwani,Head Of Global Product Compliance,Trish Walsh,4,https://cdn.theorg.com/eb3e12e3-c9e8-4df8-b19b-943b476d206e_thumb.jpg
amazon,Ariel Huang,"Finance Manager, WW Ops Finance",Krishnan Maniketh,4,https://cdn.theorg.com/5065f6ee-bf47-4441-a68a-8e0aa0c26129_thumb.jpg
meta,Ranjit Nirmale,"Director, Product Design",Breanne Rotelli,6,https://cdn.theorg.com/61918d8b-0d58-4762-bfbd-023b96b0bbb7_thumb.jpg
meta,Dan Lebowitz,Director Of Product Design,Breanne Rotelli,6,https://cdn.theorg.com/50c39114-6041-4e2e-ba37-5cda1551a9b5_thumb.jpg
stripe,Georgina Ulrich,"Manager, Technical Account Management",Pier Francesco Gagliardo,6,https://cdn.theorg.com/7ffe9f1d-c872-4397-ba0b-bc736541b7c4_thumb.jpg
google,Jamie Baughman,Head Of Operations - Google Developer Studio,Troy Dickerson,4,
apple,Pierre-Olivier Martel,Head Of Platform Security — Security Engineering & Architecture,Sebastian Marineau-Mes,4,
tesla,Sorin Corlaci,Truck Fleet Strategy & Operations Manager,Matt Reddick,5,https://cdn.theorg.com/64e9d6fa-d515-4d0e-bb55-5b98562b5516_thumb.jpg
google,Daphne Sasson,Business Manager - Google Cloud,Shaena Heintz,5,https://cdn.theorg.com/ff00e735-60c9-4b22-be1b-a0ed3cd55eb8_thumb.jpg
disney,Sarah Gask,EA,Mahesh Samat,4,
google,Austin Hope,"People Partner, GSRS & Economics",Ajit Nambiar,5,https://cdn.theorg.com/ddcee1a1-1155-42e0-a022-98a722b1e10e_thumb.jpg
google,Inderpreet Sandhu,"Head Of CTV Ads Platform & Ecosystems | Media, Entertainment, Telco & FAST At Google",Thomas Kurian,3,
amazon,Mouyuan Z.,Partner Sales Manager,Greg Pearson,4,https://cdn.theorg.com/5ea5bbcc-8ce5-429a-b503-aadb87d16cd8_thumb.jpg
meta,Rob Witowski,Senior Technical Recruiter,Courtney Hynes,7,https://cdn.theorg.com/b2a5ef8a-3c76-4931-bf7d-42efd2ead6ff_thumb.jpg
netflix,Ayaunna B.,"Director, HR Business Partner - Content Operations & Innovation",Dorothy Hammond,5,https://cdn.theorg.com/3704bc2a-389d-4707-8ce6-57da19e95b85_thumb.jpg
google,Francisco Solsona,"Head Of Accelerator & Startup Ecosystem, Splatam",Kevin Ichhpurani,4,https://cdn.theorg.com/a8a38034-f47f-41b1-95e8-ba9721936901_thumb.jpg
netflix,Siqi Chen,Senior Software Engineer,Swaroop Ramachandra,5,https://cdn.theorg.com/c301e586-5742-4e7a-b8cf-00a659db4910_thumb.jpg
nike,Wil Green,"Senior Creative Director, Nike Team Sports",John Hoke,4,https://cdn.theorg.com/bdd1e357-b342-4f28-ad0c-1c5045aff42b_thumb.jpg
apple,Greg Joswiak,"Senior Vice President, Worldwide Marketing",Tim Cook,2,https://cdn.theorg.com/910c99e9-5979-43bf-a8a9-b9bd97a78e97_thumb.jpg
disney,Amy Lehman,"Svp, Advertising Technology Platforms",Adam Smith,4,https://cdn.theorg.com/4847eeca-c9a9-43fc-a6e4-59e57da7ee39_thumb.jpg
meta,Evelyn Bishop,"Marketing Lead, Australia & New Zealand",Rick Malins,7,https://cdn.theorg.com/b8d8ea4c-1ce9-4176-85fe-1dfc2b7d76b5_thumb.jpg
google,Liangliang Cao,Principal Engineer/director At Gemini,Elmer Peng,6,https://cdn.theorg.com/fa5631de-960c-4b30-ba6d-3dc5beeac727_thumb.jpg
disney,Dominic Dagged,Vertical Lead,Dorian Cusic,5,https://cdn.theorg.com/808d46a7-1094-4a40-a420-6666f94fcc6d_thumb.jpg
google,Mir Ali,Engineering Manager,Gargi Adhav,5,https://cdn.theorg.com/d6337319-d5d3-4ed4-b84e-c39517b2fdf8_thumb.jpg
nike,Adrian Bell,"VP, Global Men's Sports Marketing",Heidi O’Neill,3,https://cdn.theorg.com/e0526e4e-d957-4cb5-b780-1316defc0f1d_thumb.jpg
amazon,Hannah Williams,"Head Of Asia, Pacific And Japan (apj), Kuiper Commercial Services.",Kelly Johnson,4,
amazon,Madelyn Puente,"Director, Amazon Business Payments",Shelley Salomon,5,https://cdn.theorg.com/e2caa807-19ef-4551-a376-b80915cfdbf8_thumb.jpg
amazon,Camila Nunes,"Director, Marketing And Prime - CMO",Albert Cheng,6,https://cdn.theorg.com/d6ee6a55-469c-4e40-b887-b228512837da_thumb.jpg
meta,Sean Donn,"Director, Enterprise Engineering",Ning Li,7,https://cdn.theorg.com/ac2a923f-a56e-4fec-8d09-a3a4c922b809_thumb.jpg
netflix,Alejandra Lopez,Product Design,Luca Orio,5,https://cdn.theorg.com/dd819bbf-c158-4a59-8853-198360fa4f02_thumb.jpg
apple,Shahed Mazumder,US Carrier Business Planning And Strategic Insights Lead,Sabih Khan,3,https://cdn.theorg.com/9655dcec-1911-4b5f-b2c7-8fbdd6df7294_thumb.jpg
amazon,Rashad Drakeford,"Head Of Global Content Creative, Amazon Music",Mike Hopkins,5,https://cdn.theorg.com/16798109-6b5e-4999-9239-886312d375f7_thumb.jpg
tesla,Darshan Patil,"Manager, Manufacturing Engineering",Ralf Gomm,5,https://cdn.theorg.com/a4fdf59f-640d-47df-8d78-c16b54c335b3_thumb.jpg
microsoft,Dharamvir Mahida,Principal Software Engineering Manager,Ali Akgun,4,https://cdn.theorg.com/a548326c-c6d6-4aa2-8701-10fc67d5dc13_thumb.jpg
amazon,Salim R. Memon,Director Operations India,John Felton,4,https://cdn.theorg.com/10cc9154-95a7-4e26-80da-903216f7535d_thumb.jpg
amazon,Robin Silha,"Senior Manager, Executive Recruiting",Anne Hoffman,4,https://cdn.theorg.com/a92249af-da8a-4e81-92b1-a1154a576227_thumb.jpg
disney,Ticole Richards,"Vice President, Marketing & Creative Film Services",Lisa Becket,3,
tesla,Sam Tarrant,Lead Service Technician,Matt Reddick,5,https://cdn.theorg.com/45673940-5c65-4a73-8791-4061bb0532fa_thumb.jpg
apple,Albert Liu,"SW Engineering Manager, System Software Power",Craig Federighi,3,https://cdn.theorg.com/e9beff12-186d-485e-be1f-7719dce17327_thumb.jpg
apple,Corey Carson,"Senior Manager, US Education Systems Engineering",Aditya Umrani,5,https://cdn.theorg.com/51ae92c1-7260-4fe4-a77c-5e88bf7f41a3_thumb.jpg
google,Matheus Mufarej,Strategy And Operations Lead,Troy Dickerson,4,https://cdn.theorg.com/75a1ac21-3d6d-4f2b-8602-a06aa1322833_thumb.jpg
google,Barbara A. Miller,"Head Of Corporate & Executive Communications, Cloud",Stacy Trackey Meagher,5,
meta,Deepali Adlakha,Engineering Manager,Nam Nguyen,6,https://cdn.theorg.com/4584931a-4050-424c-823f-d6cd0ac360f3_thumb.jpg
amazon,Olivia Paden,"Visual Design Lead, Amazon Eero",Hyun Yeul Lee,5,https://cdn.theorg.com/cc305618-6129-4608-ac4b-adc3734c0421_thumb.jpg
google,Swavek B.,"Director, Business Operations And Strategy",Phillipp Schindler,3,https://cdn.theorg.com/964e5cdb-3cc4-4d7a-b005-7405c3638b90_thumb.jpg
google,Gunjan S.,Senior Solutions Engineer GCP - Ai/ml,Andrey Evtimov,6,https://cdn.theorg.com/c26c10c9-b3e3-428a-a083-ebae62be04d9_thumb.jpg
tesla,Anjaneya Bandekar,Staff EHS Engineer,Vineet Mehta,7,https://cdn.theorg.com/ebfdad36-ec5c-4960-8411-e1d536ff1d6d_thumb.jpg
amazon,Ram J.,"Software Development Manager, Last Mile, Amazon",Saket Mansingh,5,https://cdn.theorg.com/b22a87a9-f0ba-4077-92ab-9a18ce8c21fb_thumb.jpg
google,Pablo Beramendi,"Director, Startups & AI - Google Cloud",Brad Calder,4,https://cdn.theorg.com/491689f3-fa17-4b8d-b74b-a04b1b12d048_thumb.jpg
amazon,Evdokia Pappa,"Senior Strategist, Global Talent Research And Development",Ashwin Sukumar,5,https://cdn.theorg.com/6c9cff21-c4b4-435f-a583-1c5ed9df2924_thumb.jpg
microsoft,Amanda Langowski,Head of Microsoft Insider Program,Kevin Scott,3,https://cdn.theorg.com/fbb87172-701f-452d-8e3a-421f34e94eef_thumb.jpg
meta,Deepesh Nair,"Sr. Staff Engineering Leader (product Quality), Enterprise Engineering",Yee Jiun Song,5,https://cdn.theorg.com/8c95014a-b7cb-4278-94ab-1a6654d2d48d_thumb.jpg
apple,Hermes Mazali,Sr. Graphic Designer,Leslie Lecroy,5,
amazon,Miki Konno,UX Research Lead,Hyun Yeul Lee,5,https://cdn.theorg.com/96b18bda-771f-4dfc-bc9c-4f282372cd4a_thumb.jpg
amazon,Ozlem Cetintas,Senior S&op Analyst,Becca Ipock,5,
nike,Praveen Gupta,"Director Of Engineering, North America",Amarjit Sharma,6,https://cdn.theorg.com/b35699ec-98d2-4798-bc84-eea8b8b90190_thumb.jpg
google,Rotem C.,"Head Of Top SMB Partnerships, Commerce & Leadgen",Brendon Kraham,4,
stripe,Joe Camilleri,Non Executive Director - Stripe Technology Europe (board Member),Rahul Patil,4,
disney,Vanik Gevorgyan,"Manager, Software Engineering",Victor Wang,5,https://cdn.theorg.com/bd30bb52-3424-48bf-9283-43bad76fe350_thumb.jpg
google,Pranjal Bhuyan,"Director, Engineer, Silicon Compute",Cristos Goodrow,4,https://cdn.theorg.com/e77c5b87-70ea-46f3-839d-f3d640299b07_thumb.jpg
nike,Caroline Heaton,Partner Marketing Lead,Andres Kiger,5,https://cdn.theorg.com/0be38bec-b4d0-45d1-a5e0-5c8018c1af2d_thumb.jpg
disney,Sallyanne Gully,Head of Child Prime Time,Gerard Devan,5,
google,Jonathon Wong,"Managing Director, Strategy & Operations - Platforms & Devices Partnerships",Don Harrison,4,https://cdn.theorg.com/5622bfcf-d65a-447d-a35b-96cc22160b7a_thumb.jpg
nike,Patrick Simpson-Nairn,"VP, EMEA Communications",KeJuan Wilkins,3,https://cdn.theorg.com/439dd780-bd51-4a38-b289-2751c8e76ef9_thumb.jpg
tesla,Sophia Leon Guerrero,Senior Technical Program Manager,Divya Shetty,5,https://cdn.theorg.com/e4705199-5637-4b54-8089-a765851c1c73_thumb.jpg
netflix,Don Sellon,"Sr. Director, Corp Strategy, Planning & Analysis",Pablo Perez De Rosso,3,https://cdn.theorg.com/88f6aa3d-a4c4-4010-90df-eb50ea5c209d_thumb.jpg
google,Mithil Munshi,"Android Automotive Partnerships Lead, Google Play And Entertainment Services",Patrick Brady,4,https://cdn.theorg.com/40043248-d6f0-4cec-bb93-ab2c5adc82f5_thumb.jpg
google,Tanya Wacyk-Barker,Senior Strategy & Operations Manager,Haris Usman,4,https://cdn.theorg.com/68b3426c-7e57-4ad1-a638-2c6c32ba48e2_thumb.jpg
amazon,Frederic Yang,Strategic Account Team Lead - US To Europe Global Sales,Keith Manbeck,4,https://cdn.theorg.com/04281911-a9a3-4148-81eb-058caaf76a6e_thumb.jpg
netflix,Tony Zameczkkowski,"VP, Partnerships. APAC",Maria Ferreras,3,https://cdn.theorg.com/0749b3d6-034a-48d5-92a7-b5dee77eec37_thumb.jpg
amazon,Dashone Hughey,"Team Lead, Analytics Advisory",Doug Gray,4,
disney,Shaun Gray,"Manager, Digital Product Operations, Disney Experiences Technology & Digital",John Marro,5,https://cdn.theorg.com/dca10b52-01d8-4a2b-be5a-b8e5ae99a3c2_thumb.jpg
nike,Wes Collett,"Lead, Integrated Media Seasonal Strategy And Programming, Global",Rami Jabaji,6,https://cdn.theorg.com/d83b875d-4143-4553-8a5d-482e44d67003_thumb.jpg
amazon,Vijay Sen,Director Of Engineering,William Bowes,4,https://cdn.theorg.com/1e678675-ea3a-40ca-bdd5-77a5e7ba63fe_thumb.jpg
nike,Vishwas Adoor Vittal,"Senior Engineering Manager, Finance Data Analytics",Vignesh Pratap,7,https://cdn.theorg.com/9ce49357-fa43-43f2-a636-66143a42f17c_thumb.jpg
google,Rochelle de Juan,"Vendor Operations Manager, Xws",Prasad S.,5,https://cdn.theorg.com/4096002e-9fdf-4529-998f-c2e1058ef3f5_thumb.jpg
google,Zana Nanic,"Product Strategy Principal, Google Hardware",Rick Osterloh,3,https://cdn.theorg.com/71abf08e-41eb-4ef4-b183-7dcf367b57d7_thumb.jpg
netflix,Devorah Bertucci,Vice President Corporate Development,Spencer Wang,4,https://cdn.theorg.com/414838b1-24b2-45ca-ab3d-24333eee3b0d_thumb.jpg
nike,Sebastian Niemeyer,Senior Brand Director Sport Performance EMEA,Chloe Shattock Speed,4,https://cdn.theorg.com/f7b29167-381d-477b-9936-bed3b6ad09dc_thumb.jpg
stripe,Lisa Looye,Senior Product Designer,Yuliya Gorlovetsky,6,https://cdn.theorg.com/3dd8c56f-7357-4888-9813-86179bb8a123_thumb.jpg
microsoft,Roy Barron,IT Manager,Nicolas Brechet,5,https://cdn.theorg.com/a515f354-6b5b-4516-be02-2e159b74b99a_thumb.jpg
google,Mauro Rego,Design Lead,Ivy Ross,4,https://cdn.theorg.com/b0a4bce8-a322-4bbc-8c50-3ffae018d6fb_thumb.jpg
google,Stella Coker,Director People Operations Lead@google Cloud,Leslie D Humphries,5,https://cdn.theorg.com/0eebb97f-fa50-4b02-bd43-388c3fd40b96_thumb.jpg
amazon,Anna Wang,"Senior Manager, Traffic And Marketing Tech",Teresa Uthurralt,5,https://cdn.theorg.com/112a7a3e-cabd-45ad-b6a5-a7ee5c18e293_thumb.jpg
microsoft,Srinivas Akyana,Sr Principal Software Engineering Manager,Ali Akgun,4,
google,Johanna Amianda,Senior People Partner Lead,Leslie D Humphries,5,https://cdn.theorg.com/5f839a7f-f27d-4586-ace7-2821a4762360_thumb.jpg
disney,Chinthaka Kulathunga,Lead Software Engineer,Jay Donnell,4,https://cdn.theorg.com/c18ccae6-4b7e-4f82-9a2d-65a21f99df8f_thumb.jpg
google,Myles O'Neill,Senior Design Manager,Ivy Ross,4,https://cdn.theorg.com/3cd51fbe-c9e9-4beb-874e-2e5be2331070_thumb.jpg
amazon,Sam Ghori,Operations Manager,Jas Khangura,5,https://cdn.theorg.com/758afcfb-7865-4f70-be5f-f7f5898636a5_thumb.jpg
nike,Henrietta Toch,"Sr. Manager, Content Design & Delivery",Mario Turza,6,https://cdn.theorg.com/008df80d-cd01-4ef0-a6c3-a0739110e555_thumb.jpg
amazon,Carmen Nestares,Vice President US Prime And Marketing Tech,Drew Herdener,3,https://cdn.theorg.com/f906bf45-5e56-44c4-ae8d-59364b1dbf7d_thumb.jpg
